time,ip_src,ip_dst,tcp_srcport,tcp_dstport,udp_srcport,udp_dstport,uplink_kbs,downlink_kbs
"2019-04-28,10:27:00",5,12,6,6,25,3,1.7973333333333332,0.5168
"2019-04-28,10:28:00",5,10,7,7,22,3,1.6213333333333333,0.5170666666666667
"2019-04-28,10:29:00",10,17,10,10,32,10,4.754933333333334,7.051066666666666
"2019-04-28,10:30:00",6,14,7,6,33,4,2.3158666666666665,0.8724
"2019-04-28,10:31:00",6,13,8,8,40,4,2.4784,0.6277333333333334
"2019-04-28,10:32:00",4,8,5,5,21,2,1.5925333333333334,0.5053333333333333
"2019-04-28,10:33:00",5,11,7,7,25,3,1.7792,0.5066666666666667
"2019-04-28,10:34:00",5,9,5,5,23,4,1.708,0.49173333333333336
"2019-04-28,10:35:00",6,14,7,6,31,5,2.0578666666666665,0.858
"2019-04-28,10:36:00",5,11,6,6,45,3,2.2548,0.5732
"2019-04-28,10:37:00",4,10,5,5,24,3,1.7133333333333334,0.49506666666666665
"2019-04-28,10:38:00",10,17,12,12,31,8,2.7586666666666666,7.113866666666667
"2019-04-28,10:39:00",7,15,7,6,29,6,2.3388,0.8588
"2019-04-28,10:40:00",5,11,6,6,25,3,1.7772,0.5901333333333333
"2019-04-28,10:41:00",4,11,5,5,42,4,4.0344,0.5189333333333334
"2019-04-28,10:42:00",4,11,5,5,24,4,1.7114666666666667,0.5157333333333334
"2019-04-28,10:43:00",5,11,7,7,25,3,1.7792,0.5066666666666667
"2019-04-28,10:44:00",7,12,7,6,25,6,1.9746666666666666,0.834
"2019-04-28,10:45:00",5,12,6,6,25,3,1.806,0.5901333333333333
"2019-04-28,10:46:00",4,11,5,5,47,4,2.2573333333333334,0.5157333333333334
"2019-04-28,10:47:00",9,15,10,10,30,7,2.765066666666667,7.0352
"2019-04-28,10:48:00",7,13,9,8,23,4,2.0348,0.8737333333333334
"2019-04-28,10:49:00",6,13,6,6,27,6,1.8925333333333334,0.5408
"2019-04-28,10:50:00",6,13,6,6,29,4,2.1541333333333332,1.2986666666666666
"2019-04-28,10:51:00",5,12,7,7,44,3,2.4929333333333332,0.47813333333333335
"2019-04-28,10:52:00",8,13,9,8,24,5,3.2629333333333332,1.8213333333333332
"2019-04-28,10:53:00",9,17,10,9,31,8,4.059466666666666,0.9608
